gene	cortex	cerebellum
H2afy	15.4435477207078	40.7236186824606
Fam114a2	15.4518060426079	9.80520507081613
Nras	15.4820623761796	17.4864926554621
Nup85	15.523479116122	14.5800125308067
Pygm	15.5358602516469	12.4325113669973
Oxct1	15.5410093315197	12.9096701851013
Lyrm4	15.5436036332133	13.6037763640395
Rgs7	15.5821007021992	16.2866144208486
Lmna	15.5941877051456	34.5684939315082
Dlg4	15.6643599208886	11.7026756470773
Slc25a1	15.6664665405222	16.2532912864072
Negr1	15.7169365903619	11.148362675586
Mgat4b	15.7172888982031	10.8103429369725
Rida	15.7501673972953	15.8985788241575
Mccc2	15.765888796723	15.5051907901992
Aspa	15.7909419941706	14.8151555293733
Ap2a2	15.8232429642047	11.9236479112172
Gdap1	15.9192649692274	21.027261699774
Tubb4a	15.9427374377673	14.7388497307438
Syn3	15.9455347578033	12.4911699794382
Sv2b	15.9641787727932	16.3396597829351
Cryl1	15.9664962832284	NA
Mccc1	15.9701103762283	16.9081108794639
Ap2a1	16.0114301934186	11.5408761244715
Ndufa7	16.0424659245412	14.3000525253185
Acot1	16.0428567673626	16.9076034985441
Naxe	16.0768123801285	18.8510477078691
Mapt	16.0773196871834	11.0716643261683
Olfm1	16.0819424515837	NA
Coro1c	16.0839095029637	14.9950942769787
Sptan1	16.1647988918775	13.7291653913195
Trim23	16.1872531305139	17.3853407844024
Ptprz1	16.2189390249763	8.68486541220674
Crat	16.2674890157573	17.1424845632541
Rexo2	16.2917221274809	13.6994593873997
Ap2m1	16.3136014332357	12.9894004260208
Syngap1	16.3471136896256	NA
Ap2b1	16.3629995430835	12.7994583959866
Mogs	16.3697451604461	12.0043265506699
Atp1a2	16.437693274549	15.8030621641169
Rab35	16.4408100955258	16.4091488807521
Cmpk2	16.4477965216337	15.1441153265597
Ccdc127	16.4561417928267	16.4802174473026
Zadh2	16.4695259476093	15.6944685637643
Kbtbd11	16.5111512543961	NA
Erc2	16.5298418918665	16.6261927894212
Htra2	16.5513113174909	NA
Ank3	16.5950458349812	12.0654550078667
Rps12	16.6354941068165	15.9529294871923
Mic13	16.6374621017721	21.9930193692765
Cd81	16.6535077272948	12.4900746326137
Aldh6a1	16.6675872599633	14.9754104220861
Naxd	16.6701041962724	18.3731400850504
Ogdh	16.6833397184955	15.387381292883
Stoml2	16.6940652904666	14.6324277069005
Rac1	16.7094316414334	13.5875424429188
Dnajc24	16.7334044302969	NA
Dhrs4	16.7479624918405	16.3233178095189
Bcan	16.7558826881094	31.4679775194752
Adam23	16.7856912581515	19.2175719033394
Actb	16.8033024428821	18.6406299499614
Ccdc137	16.8510776996136	13.0938089722421
Igsf8	16.8712528564365	27.7825301528082
Ppa2	16.8797708555788	19.1951757757268
Sfxn5	16.8825066726852	14.5679131013503
Dbt	16.9063631886565	15.8598126812819
Cntn1	16.9182304369838	11.8808180172773
Jam3	16.9885607588492	NA
Sv2a	17.0130248558433	13.6538731847608
Opa1	17.061918455919	14.3915131043868
Gnai3	17.0899075738071	9.7809680271235
Hint2	17.099875973701	14.2662921644889
Slc4a4	17.1125204522212	15.5886575442897
Cacna1a	17.141565607081	11.3651150530072
Gna13	17.2093454029418	14.4301067127947
Tpm4	17.2479605774046	21.5729271379581
Rala	17.3325652097547	21.2736103392438
Tst	17.3539913299907	17.7417264889804
Tmem163	17.3544780805802	22.4984385990589
Nebl	17.3817719348108	15.0355675031691
Timm22	17.4159792471272	13.8652320383036
Serpinb1a	17.4202855303605	13.9457017849508
Sept7	17.4884118758287	16.4199504763187
Sept2	17.4961330930494	15.7791768209656
Rp2	17.5649749227742	12.8224871022411
Ctbp1	17.5686725621999	15.5424555317715
Atp6ap1	17.5785477518188	4.69449546153931
Lonp1	17.6381096105222	16.8128908490158
Gpm6a	17.6629128317461	13.8906159670436
Smpd3	17.6794600386372	NA
Synpr	17.7051416932578	18.511845344043
Actg1	17.7187863177178	19.2075041402152
Cotl1	17.7278510759889	16.8861108454351
Slc32a1	17.7435764757597	12.5480645752253
Thy1	17.7816773984002	11.558392834182
Gcat	17.8006887437091	22.0713261005052
Lsamp	17.8586218957192	11.6164022620796
Etfb	17.903858344474	20.4250952383928
Pfas	17.92981559241	37.5771055540785
Chchd6	17.9301373636597	20.2732261221282
Flot1	17.9433808442415	11.7822112476645
Slc6a7	17.9868602347977	NA
Marcks	18.0132298553961	26.0003138429508
Palm2	18.0528769895586	20.4444479474996
Gstz1	18.0884092345185	17.3081824098241
Gpx1	18.1321575830609	10.1627446888707
Bin1	18.187969260738	13.2376539560225
Dnajc11	18.1918042750512	16.4344001268901
Actc1	18.2507359750515	19.6900836783291
Aldh4a1	18.2591600029592	14.1721655325401
Nit2	18.3159944650215	21.8066626110449
Agk	18.399475955494	16.8967997870255
Slc25a10	18.4089542397481	NA
Gnb5	18.5128752118213	20.9859018272931
Ncam1	18.5768809172829	15.0824394131334
Slc1a4	18.5855673448896	24.3136579668542
Decr1	18.5971498853574	16.7582084600882
Actbl2	18.7817859213942	19.1732392378329
Sh3gl2	18.7826954757504	12.2996374032216
Cadm4	18.8105321216118	NA
Ntm	18.8174047367757	13.2815677183769
Atp6v0d1	18.8337120565882	15.3145513451954
Pikfyve	18.8412986512397	10.1960012070821
Abat	18.8462604638719	18.5760414425389
Tppp	18.8719804314584	18.2212028142319
Rac3	18.8901805335754	NA
Ndufv1	18.938048212233	17.9144839888991
Slc1a2	18.951815980962	17.3626723138761
Atpif1	18.971993178036	34.6835066183554
Ndufs6	18.9975905553436	18.1987137230661
Ca2	19.0191730440396	16.1995606639708
Myo1d	19.0564375389384	21.6902545131339
Lancl2	19.1107253847229	17.2270010696372
Tmem11	19.2540241247623	18.9397600575294
Ak4	19.256272402513	17.5699286251214
Atp1b3	19.2638343082213	16.0453916776472
Flot2	19.2723596183959	13.1394758753267
Ncan	19.3350618143086	96.9495383208605
Adam22	19.3406877562369	19.7941037161488
Grm3	19.3742429522193	10.7348870453936
Atp6v0a1	19.380132814165002	16.1513008670433
Sgip1	19.3937988316287	12.7835149665378
Pdk3	19.4153974066642	8.47026393817703
Lgi1	19.4195287209973	22.7413658782927
Hadh	19.4201663334381	18.0857396559447
Rmdn1	19.4509479254434	20.4553415885016
Snap91	19.5086292548339	15.2150705406898
Rhog	19.5253880699158	17.6271064309798
Shank3	19.56758158753	NA
Acadl	19.6008985908181	19.9131545351415
Atp6v0c	19.659169146378	17.2249504677582
Cend1	19.672148232744	19.0601110761075
Cltb	19.7345088861805	13.7364627695163
Slc17a7	19.7438820556671	19.2882902109719
Pura	19.7717779752946	18.6433714636461
Gnai2	19.7870474987262	14.0738632493093
Acot13	19.8181888392333	19.0168974143728
Snca	19.8282982476374	18.1132608143037
Ndufa6	19.8720353652833	16.8125506788151
Amph	19.8740702043944	14.0163081167588
Eci1	19.9183413576781	21.9039559220809
Ndufs7	19.9358648010426	17.4170035761747
Ndufaf4	19.9625320847293	21.8431857589617
Ndufv2	19.9906410298685	18.6423290446142
Isoc2a	20.0029160617588	21.8399221089912
Clpp	20.0204591457857	19.1734825381952
Ndufa12	20.0332863312817	17.7375826216509
Etfa	20.0492993444709	21.1334548048464
Sirt5	20.0585188316326	NA
Akap7	20.1161237965523	26.102863948540602
Ddah1	20.1791444711874	15.6763161770051
Scai	20.1814898154078	37.4330091422563
Cnrip1	20.1929078071411	20.0302099087074
Lin7b	20.1930565650774	14.9706828466761
Syn2	20.2213326185083	18.2265766382993
Arpc5l	20.2630704481371	NA
Slc6a11	20.3048638853544	20.5007236614059
Prdx5	20.3881687675748	22.3618399672903
Slc3a2	20.4259928363837	14.9826038596135
Letm1	20.439121611253	18.4113974233533
Omg	20.5017086568479	22.8794248997039
Mtx2	20.5252372673318	20.0869192383198
Mpp6	20.551550512893	10.7058262631753
Cisd3	20.6299939690053	NA
Mp68	20.6938861314237	21.9374900299907
Cltc	20.7053862749325	16.5383579747016
Sucla2	20.7099151707108	21.5241223821216
Clta	20.7654716445035	15.9065399193234
Maoa	20.7803187519984	18.4163551033832
Hras	20.7902721413832	19.3624119991258
Nav1	20.8543327408282	NA
Cox5b	20.8818880951736	21.8187807369934
Dnajc5	20.9114404075844	17.2726699468602
Atp5s	20.9333540854259	NA
Idh2	20.9337231863353	19.4802136508797
Ndufs8	20.945785968343	20.6893855869096
Acaa2	21.0142254495508	14.8437664676519
Fdxr	21.0982364643042	22.9020741651565
Rap2a	21.1548879505638	15.6094318357614
Maob	21.2057572744925	15.2451109338432
Ndufs1	21.2394764348394	19.2495141264062
Sept5	21.2675421352698	17.7212393933495
Rap1a	21.2805266176272	21.8118266276803
Ndufs4	21.3214657403333	18.5858228977798
Cox6b1	21.3615135213676	19.7911206749313
Gnai1	21.3785676130244	12.1822615131886
Syp	21.3919052026182	18.4392544220148
Epb41l3	21.4271307658953	17.0534184345995
Lamc1	21.4708015762006	36.7688364263733
Ndufa11	21.5851136703002	21.0924144840303
Stx1b	21.6045604815281	25.3221401872336
Hbb-b1	21.6768066965114	22.4372595597063
Hba	21.7724271667117	22.562054773647102
Stxbp1	21.7759765166428	19.2701486040701
Iars2	21.781993869673	22.5618249547417
Slc7a8	21.8286326034481	NA
Ndufa2	21.9466784898658	20.3122971658007
Ndufs3	22.002404235203	20.190567953735
Sept11	22.0623053022245	19.666548424041
Dpysl4	22.0651291694132	21.1373063317061
Sept3	22.1045815399629	17.4151022828071
Hspe1	22.1954715123599	22.1086028647275
Ndufs2	22.2198195431511	19.1113903919929
Ralb	22.3627912111867	22.5604496751013
Tubb5	22.373249985769	22.3993340105003
Grm2	22.4282726413381	16.7625621384284
Abcb7	22.4566434674767	18.9803124032706
Echs1	22.4746501182619	21.8994591348881
Pdha1	22.4792289831079	31.1585105786271
Ndufa5	22.4942813832461	18.4159534568207
Slc25a3	22.4969828784704	23.9538380708766
Cox6c	22.5324283833477	22.5148106699794
Cox4i1	22.5836617638454	22.8741487541265
Clybl	22.7371976956711	24.583508502195
Ndufa9	22.7551369108585	20.7514910041015
Cox5a	22.9354343003191	24.7440143736772
Rap2b	22.9552928572855	25.0958804726204
Cox7b	23.1090577729179	26.2250894200614
Slc1a3	23.1129096494814	33.83512089733
Lyplal1	23.370842481713	NA
Hsd17b10	23.4544480227677	23.8403022250892
Nadk2	23.4581369597999	21.4677999093364
Ndufa10	23.5192327192654	21.863881222504
Ndufs5	23.5534103351108	26.5667166203428
Gnb4	23.637437661014	18.3400345660271
Rgs6	23.6382752197421	17.5119848305847
Immt	23.6407705054065	24.650319121596
Idh3g	23.6947094055501	19.6740836992103
Fahd1	23.7082227840607	23.6591850468136
Mgst3	23.7655897767204	25.9698718864785
Actn1	23.783307629569	8.15093207535281
Tubb3	23.7888009970419	22.0582427787452
Abhd10	23.793756562088902	28.6056261680213
Hapln4	23.808337990978	NA
Glud1	23.8261137735845	25.9820706361138
Hist1h1d	23.897218816983	84.866482363635
Slc2a3	23.9272132397351	13.8941552958867
Gpd2	23.9283863210374	22.0071501906309
Mrps36	23.9378651120838	24.5600528292081
Hibch	23.961943187508	23.9638745496903
Ddah2	24.0458824609066	25.1589780904053
Hk1	24.0464871471657	24.3447955934573
Aco2	24.078302604154	25.0846331197224
Cd47	24.0791106030087	16.399874209818
Syn1	24.139864772015	24.2506914713916
Mthfd1l	24.1867077469176	22.9759719013625
Tuba8	24.3049887148417	24.2071037943568
Ckmt1	24.4301951746907	25.8652396467042
D10Jhu81e	24.4314161455139	23.9959749592859
Palm	24.4519074053802	24.7364102546484
Sdhc	24.4772855013344	25.6714606069132
Fh	24.5554999022826	26.6522514017464
Ndufb10	24.6857711920192	22.9356293518313
Arf6	24.7185417070965	20.9817508576127
Gk	24.7337452465021	28.1028401754314
Actn2	24.7753579919253	NA
Chchd3	24.8746592678432	24.891669552966
Pcca	24.9152224222251	20.6713727164063
Thnsl1	24.9282480939422	NA
Epb41l2	24.9391421076167	24.1473287140202
Mtch2	24.9863468517576	25.4527339584388
Ndufc2	25.0489163698399	22.5961441592816
Etfdh	25.1790731971196	22.9458789161835
Tuba1b	25.1810112291617	22.5597693934547
Them4	25.1927633464438	20.9649301098907
Tuba1a	25.2008746675767	20.6311818757727
Tuba4a	25.2647005745957	24.5119825874123
Bphl	25.2793581015591	24.5862312813551
Cisd1	25.3941689608427	24.8066415641536
Sh3bgrl2	25.4767464844365	20.265869979426
C1qbp	25.5038124527246	26.0163921020796
Sypl1	25.5290261957939	23.5846340978888
Cyb5r1	25.574007079577	21.7860109501196
Stxbp2	25.5960641544799	19.5310154939723
Cenpv	25.612460934512	44.3700578916148
Acat1	25.6470491762282	25.3493362564322
Uqcrfs1	25.7073581643703	24.5091001461596
Auh	25.7135369037237	27.4382749055685
Timm9	25.7285374103776	27.519716442795
Hspd1	25.7363734745461	25.0603853568336
Lgalsl	25.7393707326375	18.7153975141292
Slc25a5	25.7482035431157	26.8754260036517
Vdac1	25.7617880161944	27.4648883777565
Slc25a11	25.7868326088233	26.4604753677358
Fahd2	25.8021612607813	30.268017645346
Tufm	25.8996288508069	25.0398699157972
Tubb2b	25.9429449428885	23.3480096347643
Ndufa13	25.94907975658	25.0092272361623
Ndufb4	25.9781977869382	24.3171465024096
Aifm1	26.0172499544233	24.9028011812096
Ndufa8	26.0482127623183	25.988872466758
Sco1	26.1133562181653	21.3109495452942
Dpysl2	26.130513397966	23.7212418316056
Pdgfrb	26.2191310917399	26.3477853594931
Tmem65	26.2708262745765	28.8697601389256
Bdh1	26.3277753889546	26.9767304827267
Suclg1	26.3791876809807	24.0426840364773
Hibadh	26.5347367555564	26.3124693031632
Pccb	26.5801545229125	22.2330992868268
Atp5f1a	26.6252695892016	26.9249671938948
Gltp	26.6470419876277	30.0252325804051
Atad3	26.6867436931228	29.6667350010033
Ndufb5	26.7025389057029	24.2264740884512
Ndufb11	26.7760647722017	24.0454598617024
Lin7a	26.8468319415465	14.0629526068785
Slc25a4	26.9066828214267	27.667471640442
Map6	26.9563242042798	24.0846374831653
Apoo	26.974258164294	28.7455609673961
Prdx3	27.0043507359824	27.1277863483961
Ndufb7	27.0467677382206	23.5763404408536
Atp5f1b	27.0473305437153	27.090631579333
Exog	27.0565790090679	35.7740469364067
Idh3a	27.1725693219066	28.8845958810301
Prkar2b	27.1925765257056	18.5740281107718
Tubb4b	27.1962688600194	23.2384437816154
Lamb2	27.2309591847463	39.8666543911296
Me3	27.4895912956316	31.1960406826154
Gnb2	27.5128365069165	27.5329729564392
Nipsnap3b	27.6181361355816	NA
Apool	27.6516202800768	25.6219210789368
Aldh5a1	27.7216224736981	26.3571670847328
Lactb	27.8502350934749	NA
Vdac3	27.8669231902176	28.7392117338913
Vdac2	27.9055926546326	26.5912508249807
Acot9	27.9361781336776	24.8193186257228
H1f0	28.1756339390608	83.5605487742745
Hist1h2ah	28.2077697825477	137.254357998857
Ndufb8	28.3039007865619	27.0117677914671
Basp1	28.3568829879443	NA
Slc25a12	28.6008306705962	29.6267965292004
Tomm40l	28.701384924797	26.6375253403527
Sepsecs	28.7593601996048	29.7036890400952
Acp6	28.7624745023285	21.8288666270407
Cs	28.856926885559	29.2193337270691
Sept6	29.0791649193713	19.7871428094982
Sod2	29.0863769628784	29.0199535765048
Gnb1	29.194653076611502	29.7334044646086
Samm50	29.2021406914294	28.0289402868268
Hsd17b8	29.2371553456905	23.6172149157423
Uqcrq	29.3145117614458	25.9537142265483
Phb2	29.3541352819292	28.7406001542008
Mecr	29.4018252990239	27.0976667352894
Nefm	29.4683953228864	48.7605049184976
Ccdc58	29.5112076851327	23.7253843996093
Mdh2	29.706462234754	32.9194077920863
Aldh1b1	29.751844235227	NA
Uqcrc2	29.8310593118906	29.1089577612444
Sfxn1	29.9391489244803	NA
Sfxn3	30.0184157743264	32.6670328164574
Gnao1	30.0486754550061	21.8350178886445
Slc25a13	30.0509454743924	30.3198755178845
Atp5l	30.1065347032384	30.7569524255876
Phb	30.1090007745092	27.7286607468457
Atp5o	30.2108646590336	31.9800688530589
Cbr4	30.2356792157433	24.2477554426392
Ptpn5	30.2655309289258	13.0390069954478
Atp5i	30.2731653860374	31.4048403968312
Got2	30.3405771191859	32.6430604436438
Gnb3	30.3744357850759	28.7211586460667
Uqcrb	30.3980623121638	27.7451934992976
Obscn	30.4521703431073	NA
Mcu	30.4585270924603	25.9177003252079
Prkar2a	30.4737461265109	22.2791952940259
Uqcrc1	30.5726796807539	29.5479791817415
Lmnb2	30.6513718409508	69.8820686292464
Atp5f1	30.6566585402374	31.7627856184414
Hist1h1e	30.9344456476121	97.5313689248879
Uqcr10	31.0048063530413	32.5669667149079
Crmp1	31.1721165868729	26.5773097064557
Cycs	31.3773045314122	32.1204530741903
Stx1a	31.4819042363289	NA
Atp5f1c	31.5033573512557	33.0216591011477
Sh3gl1	31.6098280944444	15.0945676136238
Dld	31.8594315649034	30.9163611400945
Atp5f1d	32.1249481204308	35.9976388207731
Atp5h	32.3164794811121	30.835404345205
Tubb2a	32.5912034457521	37.4240493729383
Atp5j2	32.812443552703	34.918930952938
Cyc1	32.9293389490574	32.4185768806846
Pdhx	33.1561957636733	33.2314179046264
Nipsnap1	33.3954161481252	33.229741005818
Nfasc	33.4469194093356	28.1902970743173
Dpysl3	33.8711140422816	30.1117042477292
Nefl	33.9085472822625	54.8327173354564
Ndufb3	34.1325481429699	24.7694997166554
Pdhb	34.5045844611065	33.8844447518382
Gap43	34.5978044183039	30.5738323354152
Dlst	34.7048344280792	34.7402609900281
Nefh	35.0608413357292	43.1480519923077
Dpysl5	35.2303889119836	30.7553869139785
Ina	35.679214668588	45.4535958138425
Gnaz	35.8448217162468	29.4917745617514
Dlat	36.2236103319813	36.7432891872379
Mag	36.3900657811027	30.3488048184527
Nipsnap2	38.5228011009343	29.0497732666154
Tnr	38.7158178796192	45.0490182118891
Aqp4	39.3788570955393	42.6290108743683
Hist2h2bb	40.7162945962792	169.436018267224
Dcaf1	40.7332889857173	11.1082628315605
Hist1h1b	45.7256011134277	202.195715945086
Lmnb1	46.9790965615145	122.566345431527
Cnp	55.6372011022749	48.253536026458
Golga3	56.2268726100271	113.204016217737
Vcan	57.7651093161024	52.9940790133851
Sirt2	60.3428846961974	60.1022815381079
Hist1h4a;	61.6797121490751	112.790695938786
Mobp	79.4040599873382	101.425063385764
Hapln1	82.130700082786	123.174029842393
Mbp	82.1743128454845	101.559987200616
Tspan2	91.5251426207151	81.8571307833383
Plp1	102.198503735996	108.373880432884
H3f3a	103.859814645997	218.7975865629
Mog	117.800689775016	130.053548061853
Enpp6	128.120941992767	125.193674160382
Cldn11	133.516169533703	153.792685885994
Ddx3x	NA	2.76817080887834
Rab23	NA	11.9078484338277
Dock4	NA	4.236848375861
Mprip	NA	4.33511837208707
Padi2	NA	17.5941754871207
Slc27a1	NA	5.01018772915554
Stxbp3	NA	9.99065478113529
Arhgap21	NA	7.33363474038612
Hist1h2bc;	NA	NA
Dock1	NA	4.89228776659006
Rhot2	NA	10.915937396097
Anln	NA	13.682260115203
Agfg1	NA	6.92891324541424
Bcs1l	NA	NA
Cmtm5	NA	12.6100195857018
Hsd17b11	NA	5.9177119216214
Eci2	NA	15.4840355111671
Pip4k2a	NA	13.919856800037
Hcn2	NA	9.45283491312032
Kit	NA	2.97324811965255
Fkbp1a	NA	9.88905037377059
Grik2	NA	6.79522969308752
Tfam	NA	24.1666052935544
Abcd3	NA	4.8025590482297
Rab4a	NA	6.26916705273074
Tm9sf2	NA	3.04394385789013
Wnk1	NA	4.43580550574689
Scn1b	NA	12.1672939447858
Nt5c2	NA	5.33045544898945
Sorbs1	NA	4.42227271458152
Ralgapa1	NA	7.68586255788205
Prmt8	NA	8.7999917572216
Slc44a1	NA	NA
Phkb	NA	9.36086740950988
Pdpr	NA	18.0001335167675
Daam2	NA	5.41555991848967
Mia3	NA	2.73479806684748
Pnpt1	NA	15.0249191561609
Ndufb9	NA	26.5625886359099
Pmpcb	NA	3.49843507367826
Ehd1	NA	7.21318400955675
Thoc2	NA	6.87655772289876
Prdx4	NA	6.95122174757499
Edil3	NA	NA
Syngr1	NA	23.8740837239997
Itm2b	NA	1.93284297063469
Gna12	NA	5.10868391701194
Cox6a1	NA	18.8387376058973
Eif1	NA	2.19213865272688
Evl	NA	6.15564819026528
Stx4	NA	25.0971029895326
Arf1	NA	NA
Grm1	NA	8.7252785918855
Rplp2	NA	NA
Cnnm1	NA	NA
Grid2ip	NA	4.18445550843254
Cpne9	NA	12.2880071791777
Hsdl2	NA	9.72440270954565
Faf2	NA	8.52470605812574
Ric8a	NA	4.76095252541271
Adgrb1	NA	NA
Slc22a23	NA	NA
Pls1	NA	6.56441378220421
Pacs2	NA	9.94922074218439
Pds5b	NA	6.12757894134366
Myo16	NA	NA
Slc9a1	NA	NA
Pon2	NA	4.17780340634346
Pkp4	NA	8.61080330834814
Asic1	NA	NA
Cacna2d2	NA	9.16713391936289
Vkorc1l1	NA	8.74872424754131
Usmg5	NA	13.9332950706852
Rimbp2	NA	NA
Lrrc8a	NA	6.42233205487104
Coq3	NA	16.2248156790343
Daam1	NA	6.67477990211544
Ilvbl	NA	7.19739800237136
Slc7a14	NA	NA
Clmn	NA	7.19510761407842
Flad1	NA	7.65138438251223
Rmc1	NA	6.88674618943888
Hip1	NA	6.88294360138446
Golga7	NA	4.51942213080484
Vps11	NA	7.35587421841047
Gjc3	NA	16.1318897975485
Rap1b	NA	NA
Ggt7	NA	4.39519501413533
Me2	NA	13.0823237949012
Acss1	NA	10.1369281111428
Cntnap4	NA	4.9031678680624
Tomm22	NA	12.1616886962463
Carhsp1	NA	7.21789539432979
Smc3	NA	6.3956668605596
Ccdc47	NA	3.82687262873016
Mvp	NA	6.54460428566285
Tmem47	NA	2.830163916807
Pdk2	NA	4.93656782218801
Fmn2	NA	NA
Trappc2l	NA	7.40431486184056
Gys1	NA	14.5112792815879
Kiaa1109	NA	NA
Folh1	NA	18.2236740372494
Cacna1b	NA	NA
Nck2	NA	NA
Ckm	NA	NA
Kcnc1	NA	10.8972902025916
Slc4a3	NA	NA
Cox7c	NA	NA
Slc6a9	NA	13.4196610576856
Dbi	NA	17.3467813498046
Man1a2	NA	18.3738283173928
Eps15	NA	3.97161631505221
Epb41	NA	9.8654923295498
Apod	NA	0.985431554844019
Nudt2	NA	12.2350728660515
Atp5f1e	NA	31.2157878170474
Cpne2	NA	NA
Arhgap39	NA	NA
Mpc1	NA	17.8495872293486
Itpr3	NA	12.4968466697933
Rock1	NA	NA
Dtymk	NA	23.2936716890765
Rab33a	NA	NA
Epha4	NA	NA
Prex2	NA	2.14671119057684
Iqsec3	NA	NA
Spryd7	NA	5.40021282137461
Esyt1	NA	8.67193075817698
Tenm4	NA	NA
Acsf3	NA	11.705066215957
Cdkl5	NA	NA
Pgap1	NA	NA
Clpb	NA	NA
Traf3	NA	NA
Tsg101	NA	5.12633429476674
Hcfc1	NA	6.55074707883576
Apc	NA	NA
Ostf1	NA	6.07355609928561
Ptpmt1	NA	17.1242914209944
Grm7	NA	NA
Thsd7a	NA	NA
Slc25a23	NA	NA
Pigs	NA	5.8935773652975
Ado	NA	9.71938436260205
Opalin	NA	NA
Plppr4	NA	NA
Robo2	NA	NA
Ints2	NA	NA
Slc20a2	NA	10.240742057672101
Cpm	NA	NA
Camsap3	NA	8.4569811478639
Tdrkh	NA	7.88377962912768
Wipi2	NA	7.01488195687301
Supv3l1	NA	15.3264816671647
Tnpo1	NA	5.56372421387188
Dcakd	NA	7.6609777019859
Maip1	NA	25.084219380368
Tbc1d10b	NA	8.75943907925502
Mblac2	NA	9.14429641678712
Atrip	NA	NA
Elmo1	NA	NA
Arf2	NA	8.19338476059035
Ptges2	NA	15.3038647037499
NA	NA	6.11140481461928
Slc44a2	NA	24.3187294666984
Dock10	NA	NA
Pak5	NA	NA
Arhgef10	NA	2.91758061911126
Lnpep	NA	4.20507338687287
Washc5	NA	11.1123711708137
Sugp2	NA	4.94571899638754
Appl2	NA	4.79180583674138
Spart	NA	NA
Mcam	NA	7.63566630808713
Vps18	NA	5.41466952107796
Rab11fip5	NA	6.32723984034419
Cdipt	NA	9.41998482937526
Ppp1r14a	NA	6.42444571262841
Spryd4	NA	20.621610915773
Srgap2	NA	5.02832737180912
Ppif	NA	26.1601026236698
Dnajb11	NA	6.52764972233526
Abcf2	NA	2.39450169889256
Dnaja3	NA	NA
Map1lc3b	NA	NA
Cldnd1	NA	NA
Hdhd3	NA	NA
Pdzd11	NA	NA
Tsfm	NA	17.6981322277461
Hacd2	NA	9.4863806437217
Cnn3	NA	3.00532615818582
Slc25a18	NA	6.29708698190693
Btbd17	NA	13.098838525900799
Pmpca	NA	6.31198801168147
Isca2	NA	2.35406853903573
Ethe1	NA	17.3853720392676
Slc23a2	NA	NA
Nif3l1	NA	17.4187650965435
Rims2	NA	NA
Cacng3	NA	NA
Ndufaf3	NA	9.31217716973631
Arl6ip1	NA	NA
Kcnj10	NA	8.55855766333478
Plxnc1	NA	NA
Acox1	NA	5.83094163884875
Tmed2	NA	7.3744906656755
Ak2	NA	23.2648403724266
Trpv2	NA	NA
Tenm2	NA	NA
Prodh	NA	10.233609491276
Preb	NA	6.84635527226853
Ubl3	NA	3.59097176812962
Dhx8	NA	NA
Slc25a25	NA	14.2888245092172
Uhrf1bp1l	NA	NA
Cad	NA	6.43543773837269
S1pr1	NA	NA
Sdcbp	NA	3.79972259165491
Scarb2	NA	4.20261822826479
Slc6a6	NA	NA
Bnip2	NA	7.17049919660975
Bnip3	NA	6.01231987964755
Pde6d	NA	5.14686399362282
Supt5h	NA	3.07592367606323
Dpm1	NA	3.98681401850279
Znf326	NA	8.32634008497866
Plin4	NA	NA
Lin7c	NA	NA
Yme1l1	NA	4.46610912370411
Col4a2	NA	NA
Polr2a	NA	3.57195696616004
Surf1	NA	11.6113664476657
Clec2l	NA	11.9896661602138
Dmd	NA	12.7914194563727
Rps6ka1	NA	8.62299220527772
Akr1b7	NA	13.7994730255312
Emb	NA	NA
Impdh2	NA	5.55394304003305
Ubtf	NA	3.46051810506539
Kras	NA	NA
Fbl	NA	7.2319140605329
Hmgcl	NA	NA
Cd82	NA	NA
Cd9	NA	20.2582791049344
S100b	NA	15.3348061966681
Gabrb1	NA	NA
Plcb3	NA	6.19781872814187
Gpc4	NA	NA
Pitpnb	NA	6.8526861314324
Bcl2l13	NA	19.9011713225188
Inpp5j	NA	5.07602297052624
Mdga2	NA	NA
Rras2	NA	NA
Tra2b	NA	10.4283645319103
Gabrb3	NA	NA
Kcnab1	NA	5.2555564259292
Kcnj3	NA	NA
Hist1h3b	NA	NA
S100a13	NA	10.6481908429807
Slc30a3	NA	NA
Atp5j	NA	25.8691762855585
Pam	NA	NA
Txn2	NA	NA
Arvcf	NA	NA
Ssrp1	NA	4.3475625947742
Usp39	NA	10.0498201484358
Smarca4	NA	3.08607268684701
Fam131b	NA	5.3966560063988
Tmem109	NA	9.00094811563661
Slc2a13	NA	NA
Ndufb6	NA	NA
Smu1	NA	5.0641487744147
Opa3	NA	NA
Kctd8	NA	NA
Vps41	NA	NA
Sdr39u1	NA	24.0115177589865
Ccdc88a	NA	NA
Sin3a	NA	3.95396749292787
Rbbp7	NA	3.51175703315982
Spin1	NA	4.47599102918269
Bcap29	NA	6.73601986163848
Ssr4	NA	NA
Ppp1r13b	NA	NA
Atp2a3	NA	10.8487896482076
Srm	NA	7.95596758239889
Sv2c	NA	NA
Kazn	NA	NA
Pds5a	NA	3.81245931420109
Sik3	NA	6.1343416967352
Abcf1	NA	4.66443080443383
Smchd1	NA	3.52171729243223
Dgkq	NA	NA
Chd4	NA	3.79746015052583
Sarm1	NA	10.372750958231
Nup98	NA	14.0410491210553
Washc2	NA	3.4345448233132
Dmxl1	NA	NA
Nup188	NA	NA
Cspg5	NA	NA
Luc7l2	NA	7.03890782570268
